Id,SalePrice
1873,235076.83555807767
1874,142491.94471457717
1875,196911.8025026085
1876,196827.8977923504
1877,200254.53237297642
1878,210677.6813040857
1879,131530.93386028707
1880,133384.9698903198
1881,226814.44560060225
1882,242885.50531641976
1883,188206.99711031743
1884,198459.12594676198
1885,238191.0214544944
1886,281961.5866106786
1887,206960.8247007485
1888,246579.0454613281
1889,169035.0181161107
1890,121791.61963309371
1891,131983.1554015756
1892,99592.45327058283
1893,128743.98638140512
1894,123912.82035672138
1895,140098.2882683571
1896,124919.54000336214
1897,117128.1727936608
1898,111049.0644427959
1899,162695.36653612793
1900,143177.01664040014
1901,187930.37373053218
1902,144103.73947187682
1903,236209.1605978162
1904,149169.575925091
1905,192957.2449497946
1906,161885.26065158052
1907,189992.3984804874
1908,112475.82104101859
1909,138306.15686733014
1910,122118.1017662345
1911,215968.46938713454
1912,334321.195686592
1913,136056.04017952993
1914,69012.88104428588
1915,308701.34332272847
1916,62386.902670827316
1917,250157.1631586853
1918,137674.25650945035
1919,166729.89696642733
1920,149004.1941365177
1921,385998.309262559
1922,318913.9370490941
1923,221380.67590665328
1924,222548.84929067222
1925,194701.38669303022
1926,367096.68103260134
1927,135651.94670979088
1928,159737.1916188544
1929,123378.82297829003
1930,136232.96383285397
1931,140464.86915205716
1932,141672.9873618506
1933,189916.64248907735
1934,179593.10436015212
1935,173787.82314356865
1936,199002.95867606677
1937,182989.9651182813
1938,174741.00114951032
1939,279253.41457453836
1940,187417.20644162118
1941,171119.28306222914
1942,179100.6269000708
1943,222563.477340823
1944,427782.9295308272
1945,415716.68777414586
1946,162957.1566531595
1947,330087.01662807784
1948,170263.62250522856
1949,248843.44746646215
1950,187842.2621298773
1951,236474.72302362954
1952,198151.07357765836
1953,163800.26676962862
1954,196992.6710339098
1955,137542.30536932033
1956,316060.067572331
1957,154005.03596003237
1958,280196.55723981524
1959,144996.7785312698
1960,118275.87209888143
1961,125335.01354093818
1962,96975.2517736895
1963,103362.12520876367
1964,108939.71979037783
1965,152029.31527802857
1966,143732.23565535774
1967,275368.6342926421
1968,421337.48990419315
1969,402678.8918713023
1970,419386.1100905501
1971,458849.9875023009
1972,373028.8879322035
1973,294413.99111575657
1974,332561.5330253818
1975,450201.4972016065
1976,267163.1503403004
1977,352680.87365435343
1978,357222.4384480908
1979,337131.0670159162
1980,203948.22340870072
1981,335358.4171652638
1982,223259.22722940173
1983,223296.3788663215
1984,166300.68787599288
1985,217900.86173439882
1986,203832.63351515637
1987,187360.1468588976
1988,176993.92200171418
1989,192996.5143544195
1990,211622.69847322413
1991,228970.31090147793
1992,221318.65514416446
1993,175074.62127468936
1994,235582.76482890948
1995,186541.28732384404
1996,254464.2008338088
1997,312299.6413342552
1998,302416.83956594334
1999,283103.3712261823
2000,332114.26269912027
2001,270186.3298964604
2002,247230.91713567002
2003,259827.9240238965
2004,271828.8857885238
2005,228252.6312135912
2006,231323.07392544628
2007,253699.71409309044
2008,210446.0067118251
2009,201397.9485789172
2010,190098.37679238804
2011,142262.70512669894
2012,177708.91209852594
2013,185954.68994595634
2014,185267.713885942
2015,212218.7171214561
2016,190908.33867857553
2017,196993.09515189682
2018,126000.3262201638
2019,136241.876866633
2020,103059.10169022396
2021,110996.83052714365
2022,176840.7628412617
2023,148117.72158083785
2024,255173.95085079916
2025,355427.0713289787
2026,188570.53915271972
2027,161651.86345574103
2028,146179.38315826704
2029,168378.19700418823
2030,267709.3186565427
2031,229073.59574819903
2032,244862.5184523699
2033,250301.8316802649
2034,174635.09066334413
2035,221459.77059445437
2036,194656.93171055883
2037,198575.62702789632
2038,310496.57993750786
2039,226773.34522645702
2040,296374.1518760914
2041,270415.66377982346
2042,205593.688440306
2043,171128.6312415384
2044,166540.2250474572
2045,214895.03147670932
2046,147710.31321580088
2047,144810.85028811326
2048,138482.30992763618
2049,136858.41985627246
2050,179074.14279980812
2051,101326.46875541155
2052,123607.66402026729
2053,145024.73779511516
2054,91558.66184931147
2055,153086.6840796596
2056,146150.0291673603
2057,117731.45079728309
2058,215019.7414022594
2059,134914.95217669773
2060,158885.11022199228
2061,164659.82122643333
2062,127003.95655342404
2063,118728.39588342371
2064,146261.49778927665
2065,119610.15548407813
2066,162073.6462701845
2067,115729.14502489779
2068,138943.37570011948
2069,82573.42598466786
2070,112837.63340924258
2071,100500.63674630495
2072,135191.35491209527
2073,139191.9017162594
2074,186714.72232812602
2075,148357.62601027355
2076,119703.27747732814
2077,149947.71387780493
2078,129356.9222789421
2079,138174.93404575746
2080,122412.04272891305
2081,127226.83095370387
2082,122042.90345234942
2083,151951.0817326479
2084,114509.82385339217
2085,126878.71861080448
2086,114904.04016594953
2087,127932.32476203237
2088,87417.44285181048
2089,84416.21854250903
2090,129843.17240958915
2091,115857.6468001404
2092,132684.0843285487
2093,113455.72814555903
2094,115975.6949931135
2095,146807.06659459352
2096,81875.27258398256
2097,93799.34773620829
2098,149465.16356745645
2099,59417.47131734184
2100,93817.44787647686
2101,108879.40150297282
2102,122781.30378665101
2103,106740.52593869167
2104,135043.08599269966
2105,120621.61041332694
2106,75497.77490831801
2107,204229.02610725746
2108,114201.20549758992
2109,110675.68392046729
2110,123837.21290472317
2111,123927.12410733757
2112,142631.51505488672
2113,123675.1850846794
2114,114702.67037819973
2115,163571.06631157553
2116,117452.80416083129
2117,148412.13872343738
2118,126261.25340220594
2119,111778.99789381183
2120,117944.95301822654
2121,86719.63128266469
2122,116382.79223599492
2123,89527.27904445595
2124,168788.110443419
2125,122316.09129269599
2126,153994.6569137098
2127,157930.33927925886
2128,119566.79086614208
2129,102112.9507930142
2130,132981.1917527978
2131,149094.44553036225
2132,109139.7376054064
2133,125635.32596580716
2134,125320.93173878032
2135,98125.57960157492
2136,72606.28118637153
2137,107758.60624554103
2138,127159.48806904987
2139,149456.65960351055
2140,135864.0125637251
2141,156115.71650393726
2142,131881.36148122585
2143,141486.70170145482
2144,111629.70644269837
2145,138123.11096814153
2146,165224.25527822357
2147,133756.84245118633
2148,144798.3154875008
2149,146300.81084856848
2150,247030.2538713492
2151,118713.53829696178
2152,161223.35492885805
2153,143757.23034887857
2154,103326.91743019035
2155,136785.23211964866
2156,241483.38600470818
2157,218843.42345724962
2158,244963.33331567846
2159,212641.5538879945
2160,178630.29182306916
2161,239739.4635285122
2162,346672.03139430133
2163,345314.97550315654
2164,250387.22108514328
2165,202319.38382830017
2166,149968.2159684532
2167,214305.6997460667
2168,200504.71577448724
2169,203100.3916670244
2170,214178.07185384122
2171,148802.24469865335
2172,139159.33297623033
2173,171273.66115449913
2174,226030.4819860921
2175,289775.50412880396
2176,314518.02524851175
2177,242260.57309431507
2178,211656.0484711369
2179,138999.8742349032
2180,193247.2645906479
2181,203721.40198864005
2182,231927.38104073037
2183,203249.0775984886
2184,113706.9594091737
2185,128496.32608197014
2186,145947.32804689265
2187,157526.328436772
2188,167510.34332471347
2189,314084.277536751
2190,79349.26375229603
2191,77904.39432209142
2192,87821.32188213186
2193,110003.53227359179
2194,110217.02312593673
2195,107004.93922518035
2196,100878.49956152617
2197,129457.21540290183
2198,151463.11998230428
2199,175829.86580701196
2200,141328.5912871922
2201,146961.20770987967
2202,211635.2723927493
2203,138273.6319119144
2204,192754.42427800945
2205,122253.76158600557
2206,134301.55154753668
2207,221412.03036060312
2208,253264.199062104
2209,239221.8216445652
2210,127001.81037470428
2211,116656.44546441457
2212,117032.69129577195
2213,107949.425013994
2214,141418.41651651647
2215,107766.91332032176
2216,144352.2698536116
2217,68407.19283812273
2218,73688.19333058369
2219,78687.61609221587
2220,78096.18253896438
2221,311357.21173972765
2222,273443.6391208644
2223,296373.6293915623
2224,208392.5266730917
2225,125305.45831878934
2226,168736.36275972787
2227,196862.90198631442
2228,271894.1627641304
2229,236823.66974229258
2230,152494.78420194332
2231,207528.19494651823
2232,177388.5371878972
2233,176568.00617568116
2234,232705.7469008044
2235,218692.93146834848
2236,250799.68151482707
2237,305958.67091479804
2238,198670.19574458367
2239,108039.3369508528
2240,159802.09105185707
2241,142627.1501402355
2242,123761.62554389724
2243,128194.41069304594
2244,102503.81658863573
2245,104439.32661395548
2246,140150.58241511646
2247,109815.32857606479
2248,126991.62152325094
2249,128706.12733278313
2250,137997.4743679404
2251,138475.69114263257
2252,172130.26354185984
2253,155480.08898122996
2254,175599.76453115125
2255,174373.83982416987
2256,178242.41411201737
2257,210611.47296480348
2258,162703.05708592612
2259,174332.64942745905
2260,145483.63137410453
2261,198570.7250575713
2262,214839.37432491774
2263,402298.7803451255
2264,469305.76217277814
2265,164316.61564841418
2266,317556.0519802744
2267,354162.30319631286
2268,419105.15198808414
2269,148159.42328170477
2270,196800.6814701456
2271,207045.36611899425
2272,195056.78163979284
2273,163255.8044546729
2274,175333.00767942137
2275,154469.57710316952
2276,199610.99434263952
2277,183556.3715592353
2278,152630.52586928522
2279,136463.07924557652
2280,113059.9732780864
2281,165517.65431269148
2282,178892.68238178635
2283,109919.94383099458
2284,113992.60382928707
2285,141550.8318595962
2286,120828.43082687163
2287,364972.55467397405
2288,282002.0945352671
2289,369247.4886934598
2290,444006.05817838677
2291,337585.5523423637
2292,440629.58191911713
2293,458909.3632386977
2294,412648.2271071923
2295,452769.7675664892
2296,272914.4940924874
2297,351026.0308803265
2298,356083.7444314036
2299,355162.9194950983
2300,332986.5598604551
2301,313239.2551734254
2302,247194.33595493576
2303,244064.6334518607
2304,243149.43124709427
2305,183570.3379785997
2306,180119.4857118514
2307,194745.15746687667
2308,233274.07626772975
2309,281994.22085587797
2310,226142.32690775578
2311,195687.9325506295
2312,175541.4762907864
2313,174147.0146723547
2314,172473.66031195028
2315,177321.08123451436
2316,193824.00567460505
2317,181870.0212888301
2318,172242.99517634077
2319,182136.65097332423
2320,186951.73537054122
2321,240075.25795702872
2322,183066.05556989159
2323,190686.05736002506
2324,186298.82846930576
2325,209470.87529452925
2326,176425.98102074664
2327,208453.07369082217
2328,226262.1115294689
2329,194024.99924842216
2330,179386.84376892186
2331,340972.1652570894
2332,420929.453260852
2333,310883.81339171913
2334,263009.77582458104
2335,278900.81942381023
2336,305562.69015903375
2337,191925.5634977046
2338,243148.0455425565
2339,237557.92910380638
2340,378988.63180546265
2341,209849.2420524977
2342,234250.36950614094
2343,227894.50101868826
2344,222140.4504102553
2345,229838.73744354967
2346,220784.13255225786
2347,194595.89258290804
2348,244086.4853016318
2349,181480.40474594507
2350,296469.9150677003
2351,259104.48268037988
2352,260845.87969069107
2353,257641.11503564956
2354,136798.9611590113
2355,144012.14508664588
2356,152936.06837667426
2357,191255.7101788535
2358,195562.83393296978
2359,130097.83029019693
2360,113062.26598766472
2361,141135.6274622273
2362,240707.0943140861
2363,149239.74036697947
2364,159804.22617802155
2365,209617.9352648604
2366,196345.250090187
2367,227679.42899750033
2368,210810.99031182844
2369,220665.34246681107
2370,168059.73755188036
2371,164976.3256536757
2372,188632.60436782468
2373,274893.2433626688
2374,297498.54977643245
2375,240212.08239176183
2376,263326.0799992471
2377,311585.3347556747
2378,152530.475583932
2379,201363.9777906373
2380,145089.06055135577
2381,150954.13294915357
2382,200610.79260126367
2383,202527.49863105404
2384,239357.50599407588
2385,161032.73910992342
2386,130195.25969167317
2387,135523.89484189008
2388,102813.1593467722
2389,129300.44220232067
2390,154566.4654555156
2391,146864.62179521564
2392,115792.07330283234
2393,172124.53693483947
2394,151985.23783493403
2395,210404.15929704357
2396,152355.02295231083
2397,204556.1363640005
2398,126001.56276317665
2399,55525.85055310946
2400,64443.699103999286
2401,115499.1182837378
2402,128026.28871517401
2403,143203.10022563994
2404,153047.7821944311
2405,154971.40860139218
2406,142544.75306382772
2407,123962.65500807372
2408,142605.917001166
2409,123380.85836739237
2410,168683.70359027747
2411,114885.9652289838
2412,152577.44031919618
2413,128752.5624686349
2414,152341.16677013566
2415,129443.16031270176
2416,133036.51399965223
2417,139323.31539989906
2418,132124.51844565303
2419,122327.45535198264
2420,120830.9175782756
2421,139208.26161377708
2422,111832.9909873131
2423,116504.52201370076
2424,146959.54777497303
2425,195143.63315893954
2426,134526.22176144295
2427,126118.1684660787
2428,170419.15606753394
2429,118582.16078395948
2430,132946.76784056568
2431,109621.35029433711
2432,151962.00496655068
2433,141528.41487276758
2434,138182.16429201342
2435,144843.9626892056
2436,110078.52372966491
2437,115065.41676782482
2438,121291.2690068313
2439,105699.46234331309
2440,126056.11800582462
2441,87777.11102429876
2442,99802.85563691314
2443,126484.28040451805
2444,125037.63454227088
2445,88353.05295464036
2446,132147.42865544258
2447,178821.82888794306
2448,131610.47498832576
2449,113579.40257616778
2450,146493.55386067237
2451,128414.2706719211
2452,191395.24069666505
2453,92483.50789540779
2454,126206.58613189339
2455,116371.76448748581
2456,122981.51551598047
2457,129852.84682602543
2458,134582.88470912198
2459,109151.16464033723
2460,139444.089400853
2461,126430.16718927203
2462,131649.63640253633
2463,124605.84361399894
2464,169419.4122483957
2465,139866.1535001917
2466,124420.21210096127
2467,133347.31310049
2468,89882.9982287506
2469,80214.93844030518
2470,183230.76015104313
2471,195049.25052265596
2472,155119.49750070792
2473,115533.56065495277
2474,89848.42434377971
2475,197524.01284057522
2476,113840.40903003144
2477,118257.94190261938
2478,149514.81520480564
2479,100989.85983634675
2480,159172.9546059751
2481,122477.71441348188
2482,128354.96146514456
2483,115689.44599948097
2484,122021.26892355054
2485,128045.55692382739
2486,149533.6379141448
2487,182279.12292121962
2488,164763.17773484765
2489,150059.17885276652
2490,143091.99864783802
2491,95468.04934187501
2492,187736.57795547193
2493,158658.40466873517
2494,150995.89958654373
2495,92239.83225116867
2496,265502.3522898768
2497,144063.51098256768
2498,113476.27023132752
2499,95759.27341089037
2500,122563.0862186618
2501,134656.81951133092
2502,140731.8360135736
2503,90107.59488223653
2504,173901.55435549578
2505,228229.38620491675
2506,246403.09346910322
2507,271964.0447478617
2508,247033.0487307141
2509,229807.55912048492
2510,228842.71791946975
2511,180437.63381325515
2512,206000.52401504084
2513,208422.30920055625
2514,248772.9686802009
2515,149801.61654388352
2516,180070.94544102025
2517,141960.86617425975
2518,147347.3369344953
2519,243489.61949457403
2520,218619.3143003154
2521,188474.47734654316
2522,219247.00622792455
2523,120565.06036835864
2524,145377.12462825072
2525,149264.96106795443
2526,141129.52192965505
2527,121881.63611128478
2528,132231.9697207634
2529,137732.35232275663
2530,122876.96540985326
2531,237894.5384087228
2532,223729.66602544472
2533,190729.22979979776
2534,239405.4416865482
2535,287470.717635007
2536,236841.46645566993
2537,239136.3653847679
2538,183015.3652623066
2539,182780.31728413553
2540,177329.04040690005
2541,184267.42102511856
2542,165471.33280074573
2543,116982.66617115615
2544,122252.90355730278
2545,136025.24688522174
2546,132013.36823094002
2547,138879.05406132393
2548,152004.7824972242
2549,158329.47902273032
2550,647276.4306065114
2551,137456.1859545318
2552,126591.35100699615
2553,70856.30364720839
2554,98425.39933684494
2555,117868.1785986484
2556,103093.18962280666
2557,105221.7476860754
2558,146118.25646261076
2559,139127.17459766375
2560,161340.77649184346
2561,153927.0145923936
2562,138877.4905682493
2563,146533.34145292395
2564,202949.24107494386
2565,139298.85141220875
2566,169240.75005612112
2567,131886.87935236044
2568,193361.17654142654
2569,231915.30481152795
2570,122570.3661668743
2571,186194.7972022976
2572,146712.1936515226
2573,220314.74373423387
2574,279944.19205852505
2575,135456.38299017184
2576,118114.64093194394
2577,139764.3268439389
2578,86864.35282623899
2579,70446.58598823409
2580,99765.09577995884
2581,109764.59511882594
2582,108631.03236436937
2583,263798.5972150856
2584,163454.91204510315
2585,193264.50893949927
2586,208939.2596224728
2587,190605.43932830938
2588,136595.7443589428
2589,149436.90459964523
2590,200893.26626925817
2591,207885.10590634652
2592,207689.07946676004
2593,255519.4634367177
2594,187148.28241400205
2595,208613.26615380298
2596,278273.22292374464
2597,188549.9035921751
2598,300618.9862442939
2599,322837.5897373509
2600,134678.33819748956
2601,142518.04919799394
2602,84585.02684578727
2603,91979.78316033834
2604,88848.69301930492
2605,77973.02414996561
2606,142878.33314293815
2607,185574.98738031962
2608,192943.4350020974
2609,164103.20213590396
2610,111149.75802359622
2611,108484.77633634946
2612,154468.8405788025
2613,129255.17695550792
2614,129581.74835303832
2615,147886.66401760536
2616,136685.15138512943
2617,176879.3890912509
2618,214879.89966108522
2619,194361.04027676856
2620,183527.47270772903
2621,174463.19033710012
2622,172901.18623244093
2623,244078.89716540938
2624,305172.67749937595
2625,286391.8206372132
2626,177152.9210326374
2627,169691.51718986948
2628,508118.2439764263
2629,528483.3919216758
2630,410423.68798041006
2631,485625.27694152185
2632,439278.8642407729
2633,316282.62887768657
2634,413772.5001735807
2635,159179.93700860662
2636,179802.5495498603
2637,176798.56150303868
2638,255794.9531073207
2639,194330.7984750582
2640,155511.01413682563
2641,109072.5444779032
2642,177240.3708672121
2643,108086.73204193613
2644,133114.16130891655
2645,114862.26443525738
2646,100575.50751936776
2647,103157.8287300352
2648,141038.53579018748
2649,156335.1350979766
2650,136727.13634068117
2651,147978.63101550785
2652,406941.3573257896
2653,265296.2440947377
2654,253645.10618143156
2655,384130.7436112262
2656,323947.0868217506
2657,337578.044866593
2658,308324.59757701133
2659,317819.4085565859
2660,376125.74068876664
2661,340472.5181506752
2662,361445.0633859834
2663,284278.44036564324
2664,278234.5189890256
2665,329855.29524197045
2666,283677.50878685515
2667,173705.9818119985
2668,181559.78928851057
2669,174937.01635716046
2670,275742.3133487924
2671,182518.9730805306
2672,193781.74076615387
2673,198155.5851899188
2674,188439.8792855347
2675,186313.0778931891
2676,194200.90364494285
2677,193908.1998077451
2678,245204.4733044527
2679,273830.6301161279
2680,299006.31824710907
2681,406100.5668462601
2682,317814.83162481
2683,525248.3798728676
2684,333306.24777242425
2685,307313.3304528411
2686,243030.84650720877
2687,310834.66801292636
2688,213578.04661212477
2689,216177.01169674477
2690,429830.699530783
2691,192445.3724792417
2692,139994.97830243257
2693,189844.38338927622
2694,135293.7422063719
2695,191807.21509825124
2696,184791.66859814816
2697,182667.1657380954
2698,179190.95917974162
2699,171282.53496093256
2700,161326.09069993588
2701,163256.3974219621
2702,122774.69263845263
2703,131045.37170977515
2704,147246.87659202638
2705,123960.98928868605
2706,122530.3152069108
2707,127416.99756464285
2708,132646.43388244312
2709,107882.434305678
2710,131541.33150966832
2711,260386.05274305967
2712,372951.530435278
2713,175831.52423855057
2714,153507.0676075313
2715,172610.6274241874
2716,150297.80272572098
2717,191377.952655792
2718,220674.27585112906
2719,148433.35702165565
2720,166212.68618924607
2721,137868.25340243097
2722,153296.76483315305
2723,147334.9937421822
2724,130444.61008224728
2725,128076.48897034972
2726,143926.93818724915
2727,180626.29771232215
2728,177760.914734383
2729,154529.72485310154
2730,144986.12437151265
2731,127055.99423519908
2732,133759.266240577
2733,157953.1132301584
2734,152853.63438812076
